freq,psd_x,psd_y,psd_z,psd_xyz
117.2,3.742e+03,3.270e+04,1.655e+03,3.809e+04
118.7,3.571e+03,3.126e+04,1.677e+03,3.651e+04
120.3,3.277e+03,2.960e+04,2.081e+03,3.496e+04
121.8,3.139e+03,2.817e+04,2.555e+03,3.386e+04
123.4,3.035e+03,2.678e+04,3.343e+03,3.315e+04
124.9,2.860e+03,2.509e+04,4.396e+03,3.235e+04
126.4,2.709e+03,2.386e+04,6.119e+03,3.268e+04
128.0,2.708e+03,2.259e+04,8.568e+03,3.387e+04
129.5,3.035e+03,2.217e+04,1.170e+04,3.691e+04
131.1,3.779e+03,2.297e+04,1.565e+04,4.239e+04
132.6,4.141e+03,1.692e+04,1.926e+04,4.032e+04
134.2,3.773e+03,4.862e+03,2.078e+04,2.942e+04
135.7,4.337e+03,2.846e+03,2.130e+04,2.848e+04
137.2,4.746e+03,2.517e+03,2.058e+04,2.784e+04
138.8,4.318e+03,2.741e+03,1.798e+04,2.504e+04
140.3,3.545e+03,2.912e+03,1.443e+04,2.088e+04
141.9,2.781e+03,2.740e+03,1.089e+04,1.641e+04
143.4,2.230e+03,2.498e+03,8.213e+03,1.294e+04
144.9,1.943e+03,2.406e+03,6.250e+03,1.060e+04
146.5,2.166e+03,2.528e+03,5.677e+03,1.037e+04
148.0,2.175e+03,2.908e+03,5.209e+03,1.029e+04
149.6,1.976e+03,3.279e+03,4.473e+03,9.728e+03
151.1,1.470e+03,3.518e+03,3.731e+03,8.719e+03
152.7,1.012e+03,3.649e+03,3.215e+03,7.877e+03
154.2,7.134e+02,3.628e+03,2.745e+03,7.087e+03
155.7,5.391e+02,3.227e+03,2.262e+03,6.028e+03
157.3,4.524e+02,2.747e+03,1.881e+03,5.080e+03
158.8,4.522e+02,2.496e+03,1.621e+03,4.569e+03
160.4,6.242e+02,2.499e+03,2.012e+03,5.136e+03
161.9,7.861e+02,2.732e+03,2.366e+03,5.884e+03
163.5,1.109e+03,2.952e+03,2.873e+03,6.934e+03
165.0,1.544e+03,3.195e+03,3.593e+03,8.332e+03
166.5,1.882e+03,3.670e+03,4.258e+03,9.810e+03
168.1,1.969e+03,4.043e+03,4.602e+03,1.061e+04
169.6,1.965e+03,4.394e+03,4.908e+03,1.127e+04
171.2,1.668e+03,5.002e+03,4.495e+03,1.117e+04
172.7,1.434e+03,5.858e+03,4.306e+03,1.160e+04
174.2,1.276e+03,6.119e+03,4.155e+03,1.155e+04
175.8,1.129e+03,5.669e+03,3.803e+03,1.060e+04
177.3,9.382e+02,4.905e+03,3.267e+03,9.110e+03
178.9,8.159e+02,4.356e+03,2.739e+03,7.911e+03
180.4,7.842e+02,4.109e+03,2.386e+03,7.279e+03
182.0,8.523e+02,3.756e+03,2.412e+03,7.020e+03
183.5,9.549e+02,3.173e+03,2.646e+03,6.774e+03
185.0,9.734e+02,2.618e+03,2.735e+03,6.327e+03
186.6,9.823e+02,2.264e+03,2.768e+03,6.014e+03
188.1,1.055e+03,1.994e+03,3.004e+03,6.053e+03
189.7,1.090e+03,1.743e+03,3.107e+03,5.940e+03
191.2,1.029e+03,1.623e+03,2.792e+03,5.444e+03
192.8,9.817e+02,1.930e+03,2.681e+03,5.593e+03
194.3,9.744e+02,2.484e+03,2.692e+03,6.150e+03
195.8,9.216e+02,2.930e+03,2.519e+03,6.371e+03
197.4,7.818e+02,3.141e+03,2.180e+03,6.102e+03
198.9,6.914e+02,3.393e+03,2.051e+03,6.136e+03
