freq,psd_x,psd_y,psd_z,psd_xyz
146.9,5.186e+03,5.586e+03,1.524e+04,2.602e+04
148.4,6.458e+03,6.876e+03,1.729e+04,3.062e+04
150.0,8.154e+03,7.845e+03,2.187e+04,3.786e+04
151.5,7.804e+03,7.779e+03,2.218e+04,3.776e+04
153.0,5.216e+03,7.139e+03,1.668e+04,2.903e+04
154.6,4.166e+03,8.766e+03,1.476e+04,2.769e+04
156.1,5.670e+03,1.260e+04,1.869e+04,3.696e+04
157.7,6.523e+03,1.505e+04,2.001e+04,4.158e+04
159.2,4.987e+03,1.481e+04,1.498e+04,3.478e+04
160.8,3.635e+03,1.390e+04,1.020e+04,2.774e+04
162.3,2.816e+03,1.291e+04,7.204e+03,2.293e+04
163.9,2.408e+03,1.196e+04,5.483e+03,1.985e+04
165.4,2.052e+03,1.094e+04,4.372e+03,1.736e+04
167.0,1.792e+03,1.017e+04,3.411e+03,1.537e+04
168.5,1.667e+03,9.355e+03,2.763e+03,1.379e+04
170.0,1.627e+03,8.701e+03,2.504e+03,1.283e+04
171.6,1.783e+03,8.408e+03,2.721e+03,1.291e+04
173.1,2.054e+03,8.473e+03,3.264e+03,1.379e+04
174.7,2.109e+03,7.869e+03,3.630e+03,1.361e+04
176.2,1.977e+03,7.171e+03,3.673e+03,1.282e+04
177.8,1.721e+03,7.221e+03,3.621e+03,1.256e+04
179.3,1.701e+03,8.263e+03,3.794e+03,1.376e+04
180.9,1.775e+03,9.418e+03,4.224e+03,1.542e+04
182.4,1.764e+03,1.051e+04,4.497e+03,1.677e+04
184.0,1.539e+03,1.119e+04,4.290e+03,1.702e+04
185.5,1.007e+03,1.170e+04,3.440e+03,1.615e+04
187.1,5.826e+02,1.216e+04,2.599e+03,1.534e+04
188.6,4.959e+02,1.258e+04,2.321e+03,1.539e+04
190.1,7.076e+02,1.322e+04,2.898e+03,1.683e+04
191.7,9.695e+02,1.259e+04,3.600e+03,1.716e+04
193.2,1.091e+03,1.080e+04,3.749e+03,1.564e+04
194.8,1.135e+03,8.795e+03,3.155e+03,1.309e+04
196.3,1.144e+03,7.557e+03,2.602e+03,1.130e+04
197.9,1.193e+03,6.841e+03,2.517e+03,1.055e+04
199.4,1.321e+03,7.050e+03,2.749e+03,1.112e+04
