freq,psd_x,psd_y,psd_z,psd_xyz
185.5,1.657e+04,7.113e+03,4.666e+04,7.034e+04
187.0,1.549e+04,6.250e+03,4.340e+04,6.515e+04
188.6,1.582e+04,5.846e+03,4.389e+04,6.555e+04
190.1,1.503e+04,5.231e+03,4.196e+04,6.222e+04
191.7,1.327e+04,4.249e+03,3.766e+04,5.518e+04
193.2,1.267e+04,3.821e+03,3.667e+04,5.316e+04
194.8,1.272e+04,3.697e+03,3.802e+04,5.443e+04
196.3,1.163e+04,3.178e+03,3.542e+04,5.022e+04
197.8,1.076e+04,2.658e+03,3.325e+04,4.667e+04
199.4,1.038e+04,2.369e+03,3.258e+04,4.533e+04
