freq,psd_x,psd_y,psd_z,psd_xyz
63.4,9.776e+02,8.282e+03,5.712e+04,6.638e+04
65.0,8.075e+02,9.614e+03,5.238e+04,6.280e+04
66.5,1.176e+03,1.182e+04,4.906e+04,6.206e+04
68.1,1.543e+03,1.175e+04,4.602e+04,5.931e+04
69.6,2.328e+03,1.181e+04,4.164e+04,5.578e+04
71.2,3.149e+03,1.144e+04,3.769e+04,5.228e+04
72.7,4.939e+03,1.236e+04,3.427e+04,5.157e+04
74.3,7.393e+03,1.581e+04,3.263e+04,5.583e+04
75.8,9.045e+03,1.815e+04,3.169e+04,5.888e+04
77.4,1.011e+04,1.866e+04,3.058e+04,5.935e+04
78.9,1.095e+04,2.016e+04,3.205e+04,6.316e+04
80.4,1.049e+04,2.013e+04,3.186e+04,6.248e+04
82.0,1.015e+04,1.979e+04,2.921e+04,5.916e+04
83.5,9.071e+03,1.864e+04,2.667e+04,5.438e+04
85.1,6.170e+03,1.725e+04,2.456e+04,4.798e+04
86.6,3.672e+03,2.376e+04,2.539e+04,5.282e+04
88.2,3.008e+03,3.402e+04,2.638e+04,6.341e+04
89.7,2.785e+03,4.018e+04,2.625e+04,6.922e+04
91.3,2.553e+03,4.816e+04,2.650e+04,7.721e+04
92.8,2.546e+03,5.078e+04,2.516e+04,7.848e+04
94.4,3.477e+03,5.059e+04,2.333e+04,7.740e+04
95.9,5.578e+03,4.870e+04,2.137e+04,7.565e+04
97.5,8.066e+03,4.385e+04,1.895e+04,7.086e+04
99.0,9.443e+03,3.825e+04,1.614e+04,6.383e+04
100.6,9.158e+03,3.842e+04,1.430e+04,6.187e+04
102.1,8.039e+03,4.138e+04,1.365e+04,6.307e+04
103.7,6.994e+03,4.487e+04,1.308e+04,6.494e+04
105.2,6.398e+03,4.147e+04,1.334e+04,6.121e+04
106.7,6.861e+03,3.833e+04,1.548e+04,6.066e+04
108.3,7.132e+03,3.695e+04,1.791e+04,6.199e+04
109.8,7.271e+03,3.690e+04,1.965e+04,6.382e+04
111.4,7.875e+03,4.758e+04,2.088e+04,7.634e+04
112.9,9.129e+03,5.785e+04,2.281e+04,8.979e+04
114.5,1.053e+04,6.826e+04,2.376e+04,1.025e+05
116.0,1.022e+04,7.753e+04,2.026e+04,1.080e+05
117.6,9.286e+03,8.220e+04,1.575e+04,1.072e+05
119.1,9.426e+03,7.826e+04,1.178e+04,9.946e+04
120.7,1.072e+04,8.185e+04,9.644e+03,1.022e+05
122.2,1.214e+04,9.679e+04,9.365e+03,1.183e+05
123.8,1.298e+04,1.087e+05,1.045e+04,1.321e+05
125.3,1.351e+04,1.111e+05,1.357e+04,1.382e+05
126.9,1.423e+04,1.029e+05,1.715e+04,1.343e+05
128.4,1.527e+04,9.578e+04,2.100e+04,1.321e+05
130.0,1.737e+04,9.507e+04,2.647e+04,1.389e+05
131.5,2.071e+04,9.254e+04,3.491e+04,1.482e+05
133.0,2.037e+04,5.847e+04,4.069e+04,1.195e+05
134.6,1.932e+04,1.882e+04,4.743e+04,8.557e+04
136.1,2.241e+04,1.416e+04,5.782e+04,9.440e+04
137.7,2.529e+04,1.354e+04,6.682e+04,1.057e+05
139.2,2.804e+04,1.375e+04,7.614e+04,1.179e+05
140.8,3.037e+04,1.338e+04,8.421e+04,1.280e+05
142.3,3.210e+04,1.252e+04,9.168e+04,1.363e+05
143.9,3.160e+04,1.170e+04,9.401e+04,1.373e+05
145.4,3.411e+04,1.185e+04,1.051e+05,1.511e+05
147.0,3.839e+04,1.280e+04,1.193e+05,1.705e+05
148.5,3.947e+04,1.300e+04,1.253e+05,1.778e+05
150.1,4.178e+04,1.384e+04,1.345e+05,1.901e+05
151.6,4.095e+04,1.368e+04,1.346e+05,1.892e+05
153.2,3.491e+04,1.169e+04,1.156e+05,1.622e+05
154.7,3.564e+04,1.169e+04,1.141e+05,1.614e+05
156.3,3.696e+04,1.242e+04,1.117e+05,1.611e+05
157.8,2.968e+04,1.048e+04,8.534e+04,1.255e+05
159.3,2.223e+04,7.831e+03,5.917e+04,8.923e+04
160.9,1.736e+04,6.363e+03,4.304e+04,6.676e+04
162.4,1.334e+04,5.431e+03,3.186e+04,5.063e+04
164.0,1.127e+04,4.985e+03,2.619e+04,4.245e+04
165.5,9.923e+03,4.458e+03,2.293e+04,3.731e+04
167.1,9.399e+03,4.039e+03,2.199e+04,3.543e+04
168.6,9.304e+03,4.011e+03,2.223e+04,3.554e+04
170.2,1.024e+04,4.590e+03,2.596e+04,4.078e+04
171.7,1.168e+04,4.770e+03,3.171e+04,4.815e+04
173.3,1.196e+04,4.000e+03,3.403e+04,4.999e+04
174.8,1.140e+04,3.396e+03,3.268e+04,4.747e+04
176.4,1.169e+04,3.326e+03,3.381e+04,4.883e+04
177.9,1.268e+04,3.579e+03,3.727e+04,5.353e+04
179.5,1.330e+04,3.718e+03,3.899e+04,5.601e+04
181.0,1.297e+04,3.416e+03,3.793e+04,5.431e+04
182.6,1.294e+04,3.291e+03,3.787e+04,5.410e+04
184.1,1.294e+04,3.216e+03,3.782e+04,5.398e+04
185.6,1.232e+04,2.916e+03,3.667e+04,5.191e+04
187.2,1.097e+04,2.482e+03,3.323e+04,4.669e+04
188.7,1.011e+04,2.176e+03,3.052e+04,4.281e+04
190.3,1.014e+04,2.247e+03,3.046e+04,4.285e+04
191.8,9.663e+03,2.196e+03,2.939e+04,4.125e+04
193.4,9.782e+03,2.293e+03,2.986e+04,4.194e+04
194.9,1.020e+04,2.527e+03,3.130e+04,4.403e+04
196.5,9.327e+03,2.282e+03,2.798e+04,3.959e+04
198.0,8.946e+03,2.237e+03,2.618e+04,3.736e+04
199.6,9.127e+03,2.194e+03,2.718e+04,3.850e+04
