freq,psd_x,psd_y,psd_z,psd_xyz
58.8,1.942e+03,1.249e+03,1.089e+05,1.121e+05
60.3,7.655e+02,8.586e+02,7.569e+04,7.732e+04
61.9,2.676e+02,6.884e+02,5.047e+04,5.142e+04
63.4,1.791e+02,4.537e+02,3.255e+04,3.318e+04
64.9,2.943e+02,3.838e+02,2.499e+04,2.567e+04
66.5,3.568e+02,3.387e+02,1.810e+04,1.880e+04
68.0,3.381e+02,2.657e+02,1.296e+04,1.356e+04
69.6,3.627e+02,2.629e+02,1.345e+04,1.408e+04
71.1,4.268e+02,3.117e+02,1.500e+04,1.574e+04
72.7,4.492e+02,2.609e+02,1.657e+04,1.728e+04
74.2,3.911e+02,1.473e+02,1.551e+04,1.605e+04
75.8,2.727e+02,1.065e+02,1.300e+04,1.338e+04
77.3,2.094e+02,1.348e+02,1.076e+04,1.110e+04
78.9,3.007e+02,2.176e+02,8.267e+03,8.785e+03
80.4,2.919e+02,2.610e+02,6.152e+03,6.705e+03
82.0,2.202e+02,2.310e+02,5.147e+03,5.598e+03
83.5,2.222e+02,2.794e+02,4.827e+03,5.329e+03
85.0,1.260e+02,1.649e+02,5.880e+03,6.171e+03
86.6,1.043e+02,1.667e+02,6.930e+03,7.201e+03
88.1,2.031e+02,3.118e+02,7.812e+03,8.327e+03
89.7,3.277e+02,5.108e+02,8.629e+03,9.467e+03
91.2,3.644e+02,5.582e+02,9.006e+03,9.929e+03
92.8,4.186e+02,6.596e+02,9.113e+03,1.019e+04
94.3,6.312e+02,9.054e+02,9.215e+03,1.075e+04
95.9,1.013e+03,1.190e+03,9.266e+03,1.147e+04
97.4,1.228e+03,1.413e+03,9.072e+03,1.171e+04
99.0,1.136e+03,1.658e+03,9.215e+03,1.201e+04
100.5,8.946e+02,1.942e+03,9.695e+03,1.253e+04
102.1,6.916e+02,2.091e+03,1.037e+04,1.315e+04
103.6,5.725e+02,1.899e+03,1.091e+04,1.338e+04
105.2,4.596e+02,1.554e+03,1.026e+04,1.227e+04
106.7,3.049e+02,1.527e+03,9.281e+03,1.111e+04
108.2,2.599e+02,1.743e+03,8.099e+03,1.010e+04
109.8,4.471e+02,2.302e+03,6.717e+03,9.465e+03
111.3,7.587e+02,2.874e+03,5.818e+03,9.451e+03
112.9,1.044e+03,3.507e+03,5.498e+03,1.005e+04
114.4,1.221e+03,4.493e+03,5.506e+03,1.122e+04
116.0,1.346e+03,5.685e+03,5.705e+03,1.274e+04
117.5,1.577e+03,6.573e+03,6.089e+03,1.424e+04
119.1,1.798e+03,7.355e+03,6.356e+03,1.551e+04
120.6,2.117e+03,8.754e+03,6.748e+03,1.762e+04
122.2,2.549e+03,1.071e+04,7.620e+03,2.088e+04
123.7,3.114e+03,1.425e+04,8.969e+03,2.633e+04
125.3,4.196e+03,1.949e+04,1.129e+04,3.498e+04
126.8,5.085e+03,2.360e+04,1.339e+04,4.208e+04
128.3,5.214e+03,2.599e+04,1.442e+04,4.562e+04
129.9,5.301e+03,2.906e+04,1.502e+04,4.938e+04
131.4,5.405e+03,3.183e+04,1.524e+04,5.247e+04
133.0,3.087e+03,1.865e+04,8.245e+03,2.998e+04
134.5,1.005e+03,5.315e+03,2.172e+03,8.492e+03
136.1,9.123e+02,4.537e+03,1.537e+03,6.986e+03
137.6,9.661e+02,4.560e+03,1.288e+03,6.814e+03
139.2,1.034e+03,4.585e+03,1.070e+03,6.689e+03
140.7,1.062e+03,4.577e+03,9.057e+02,6.545e+03
142.3,9.998e+02,4.309e+03,8.509e+02,6.159e+03
143.8,9.045e+02,3.858e+03,9.162e+02,5.679e+03
145.4,8.369e+02,3.364e+03,9.635e+02,5.165e+03
146.9,8.643e+02,2.896e+03,9.243e+02,4.685e+03
148.4,8.966e+02,2.526e+03,8.477e+02,4.270e+03
150.0,8.953e+02,2.305e+03,7.620e+02,3.963e+03
151.5,9.776e+02,2.199e+03,5.898e+02,3.766e+03
153.1,1.175e+03,2.156e+03,4.105e+02,3.742e+03
154.6,1.413e+03,2.226e+03,2.953e+02,3.934e+03
156.2,1.547e+03,2.439e+03,2.623e+02,4.248e+03
157.7,1.582e+03,2.792e+03,2.669e+02,4.642e+03
159.3,1.557e+03,3.102e+03,2.628e+02,4.922e+03
160.8,1.449e+03,3.247e+03,2.650e+02,4.961e+03
162.4,1.249e+03,3.160e+03,2.221e+02,4.631e+03
163.9,1.155e+03,3.252e+03,1.635e+02,4.571e+03
165.5,1.044e+03,3.128e+03,1.413e+02,4.314e+03
167.0,9.787e+02,2.781e+03,1.435e+02,3.903e+03
168.6,9.053e+02,2.411e+03,1.644e+02,3.480e+03
170.1,7.912e+02,2.139e+03,1.588e+02,3.089e+03
171.6,5.918e+02,1.589e+03,1.602e+02,2.341e+03
173.2,4.828e+02,1.282e+03,1.751e+02,1.940e+03
174.7,4.568e+02,1.267e+03,1.725e+02,1.897e+03
176.3,4.070e+02,1.075e+03,1.622e+02,1.644e+03
177.8,3.040e+02,7.320e+02,1.477e+02,1.184e+03
179.4,2.769e+02,5.627e+02,1.542e+02,9.938e+02
180.9,2.705e+02,4.372e+02,1.722e+02,8.800e+02
182.5,2.671e+02,3.359e+02,1.924e+02,7.954e+02
184.0,2.678e+02,2.727e+02,2.022e+02,7.426e+02
185.6,2.390e+02,2.353e+02,1.927e+02,6.670e+02
187.1,2.541e+02,2.008e+02,2.099e+02,6.648e+02
188.7,3.540e+02,2.279e+02,2.561e+02,8.380e+02
190.2,4.548e+02,2.954e+02,3.513e+02,1.101e+03
191.7,5.365e+02,3.491e+02,4.449e+02,1.330e+03
193.3,6.475e+02,4.045e+02,5.537e+02,1.606e+03
194.8,7.953e+02,4.425e+02,7.252e+02,1.963e+03
196.4,7.548e+02,3.667e+02,7.320e+02,1.854e+03
197.9,7.356e+02,3.170e+02,6.929e+02,1.745e+03
199.5,7.712e+02,3.215e+02,7.580e+02,1.851e+03
