freq,psd_x,psd_y,psd_z,psd_xyz
121.8,1.991e+04,3.756e+04,2.022e+04,7.769e+04
123.3,2.385e+04,3.755e+04,2.432e+04,8.572e+04
124.9,3.562e+04,4.801e+04,4.582e+04,1.295e+05
126.4,8.931e+04,1.011e+05,2.066e+05,3.970e+05
128.0,1.543e+05,1.532e+05,4.252e+05,7.327e+05
129.5,1.700e+05,1.496e+05,4.739e+05,7.935e+05
131.0,1.679e+05,1.332e+05,4.621e+05,7.632e+05
132.6,1.123e+05,8.294e+04,3.053e+05,5.004e+05
134.1,2.699e+04,2.328e+04,8.357e+04,1.338e+05
135.7,1.455e+04,1.448e+04,5.207e+04,8.110e+04
137.2,1.479e+04,1.359e+04,5.425e+04,8.263e+04
138.8,1.556e+04,1.352e+04,5.883e+04,8.791e+04
140.3,1.609e+04,1.319e+04,6.462e+04,9.390e+04
141.8,1.524e+04,1.184e+04,6.666e+04,9.374e+04
143.4,1.450e+04,1.075e+04,6.714e+04,9.240e+04
144.9,1.357e+04,9.085e+03,6.411e+04,8.676e+04
146.5,1.379e+04,8.166e+03,6.678e+04,8.874e+04
148.0,1.165e+04,6.699e+03,5.804e+04,7.639e+04
149.5,8.607e+03,5.222e+03,4.356e+04,5.739e+04
151.1,7.046e+03,4.785e+03,3.233e+04,4.417e+04
152.6,6.413e+03,4.560e+03,2.461e+04,3.559e+04
154.2,6.653e+03,4.496e+03,2.143e+04,3.258e+04
155.7,7.180e+03,4.419e+03,2.084e+04,3.243e+04
157.3,7.450e+03,4.347e+03,2.153e+04,3.333e+04
158.8,7.896e+03,4.253e+03,2.232e+04,3.447e+04
160.3,8.080e+03,4.393e+03,2.188e+04,3.435e+04
161.9,8.685e+03,4.775e+03,2.290e+04,3.636e+04
163.4,9.435e+03,5.028e+03,2.476e+04,3.923e+04
165.0,1.014e+04,4.879e+03,2.711e+04,4.214e+04
166.5,1.049e+04,4.410e+03,2.833e+04,4.323e+04
168.0,9.610e+03,3.716e+03,2.649e+04,3.981e+04
169.6,9.125e+03,3.135e+03,2.509e+04,3.735e+04
171.1,9.851e+03,2.802e+03,2.721e+04,3.986e+04
172.7,1.051e+04,2.256e+03,3.010e+04,4.286e+04
174.2,9.832e+03,1.742e+03,2.871e+04,4.028e+04
175.8,8.615e+03,1.485e+03,2.538e+04,3.548e+04
177.3,6.925e+03,1.336e+03,2.037e+04,2.864e+04
178.8,5.894e+03,1.208e+03,1.732e+04,2.442e+04
180.4,5.791e+03,1.148e+03,1.715e+04,2.409e+04
181.9,5.862e+03,1.090e+03,1.764e+04,2.459e+04
183.5,5.943e+03,1.059e+03,1.791e+04,2.491e+04
185.0,5.708e+03,1.013e+03,1.717e+04,2.389e+04
186.5,5.573e+03,9.794e+02,1.707e+04,2.362e+04
188.1,5.483e+03,8.995e+02,1.721e+04,2.359e+04
189.6,5.645e+03,8.134e+02,1.799e+04,2.445e+04
191.2,6.151e+03,6.464e+02,1.963e+04,2.643e+04
192.7,6.689e+03,5.169e+02,2.142e+04,2.862e+04
194.3,7.426e+03,5.799e+02,2.415e+04,3.216e+04
195.8,7.537e+03,5.845e+02,2.419e+04,3.231e+04
197.3,6.289e+03,6.451e+02,1.970e+04,2.663e+04
198.9,6.131e+03,7.413e+02,1.980e+04,2.667e+04
