freq,psd_x,psd_y,psd_z,psd_xyz
63.4,3.629e+04,7.112e+04,1.921e+03,1.093e+05
64.9,3.541e+04,7.206e+04,1.875e+03,1.094e+05
66.5,3.650e+04,7.808e+04,1.490e+03,1.161e+05
68.0,3.659e+04,8.097e+04,1.086e+03,1.186e+05
69.6,3.691e+04,8.514e+04,1.111e+03,1.232e+05
71.1,3.658e+04,8.683e+04,1.240e+03,1.246e+05
72.6,3.450e+04,8.277e+04,1.277e+03,1.185e+05
74.2,3.004e+04,7.177e+04,1.185e+03,1.030e+05
75.7,2.483e+04,5.850e+04,9.885e+02,8.432e+04
77.3,2.039e+04,4.804e+04,7.629e+02,6.919e+04
78.8,1.681e+04,4.010e+04,4.538e+02,5.736e+04
80.4,1.431e+04,3.515e+04,3.365e+02,4.980e+04
81.9,1.223e+04,3.051e+04,2.964e+02,4.304e+04
83.5,1.002e+04,2.596e+04,3.594e+02,3.634e+04
85.0,8.074e+03,2.234e+04,4.380e+02,3.085e+04
86.6,7.050e+03,2.114e+04,4.878e+02,2.868e+04
88.1,6.804e+03,2.173e+04,4.671e+02,2.900e+04
89.6,6.822e+03,2.381e+04,4.946e+02,3.113e+04
91.2,6.282e+03,2.494e+04,6.114e+02,3.184e+04
92.7,5.075e+03,2.721e+04,8.590e+02,3.315e+04
94.3,3.085e+03,3.272e+04,1.372e+03,3.718e+04
95.8,1.579e+03,3.141e+04,2.026e+03,3.501e+04
97.4,1.358e+03,2.804e+04,2.103e+03,3.150e+04
98.9,2.032e+03,3.136e+04,2.446e+03,3.584e+04
100.5,3.615e+03,3.897e+04,2.484e+03,4.507e+04
102.0,5.873e+03,4.301e+04,2.367e+03,5.125e+04
103.6,7.531e+03,4.161e+04,2.279e+03,5.142e+04
105.1,7.549e+03,3.646e+04,2.110e+03,4.611e+04
106.6,7.202e+03,3.257e+04,1.815e+03,4.159e+04
108.2,7.368e+03,3.021e+04,1.583e+03,3.916e+04
109.7,7.651e+03,2.800e+04,1.482e+03,3.713e+04
111.3,7.704e+03,2.619e+04,1.836e+03,3.574e+04
112.8,6.975e+03,2.862e+04,2.396e+03,3.799e+04
114.4,5.782e+03,3.510e+04,2.662e+03,4.354e+04
115.9,4.468e+03,4.234e+04,2.710e+03,4.951e+04
117.5,4.094e+03,4.525e+04,2.655e+03,5.200e+04
119.0,4.097e+03,4.802e+04,2.795e+03,5.492e+04
120.6,3.902e+03,5.396e+04,3.056e+03,6.091e+04
122.1,3.628e+03,5.787e+04,3.287e+03,6.479e+04
123.6,3.485e+03,6.131e+04,3.478e+03,6.827e+04
125.2,3.879e+03,6.886e+04,3.934e+03,7.667e+04
126.7,4.160e+03,7.198e+04,4.129e+03,8.027e+04
128.3,4.292e+03,6.974e+04,3.891e+03,7.792e+04
129.8,4.176e+03,6.475e+04,3.432e+03,7.236e+04
131.4,3.799e+03,5.699e+04,2.899e+03,6.369e+04
132.9,2.186e+03,2.828e+04,1.613e+03,3.208e+04
134.5,6.394e+02,2.833e+03,5.747e+02,4.047e+03
136.0,4.725e+02,6.777e+02,5.560e+02,1.706e+03
137.6,4.520e+02,5.911e+02,5.712e+02,1.614e+03
139.1,4.386e+02,5.228e+02,6.048e+02,1.566e+03
140.7,4.208e+02,4.675e+02,6.746e+02,1.563e+03
142.2,4.009e+02,4.063e+02,6.829e+02,1.490e+03
143.7,3.953e+02,4.175e+02,6.568e+02,1.470e+03
145.3,3.874e+02,4.655e+02,6.342e+02,1.487e+03
146.8,3.612e+02,5.331e+02,6.536e+02,1.548e+03
148.4,3.451e+02,7.582e+02,5.928e+02,1.696e+03
149.9,3.426e+02,1.091e+03,5.730e+02,2.006e+03
151.5,2.887e+02,1.105e+03,5.886e+02,1.983e+03
153.0,2.652e+02,9.459e+02,6.484e+02,1.859e+03
154.6,2.222e+02,8.153e+02,6.820e+02,1.719e+03
156.1,1.807e+02,7.493e+02,6.601e+02,1.590e+03
157.7,1.571e+02,7.407e+02,6.553e+02,1.553e+03
159.2,1.169e+02,7.332e+02,5.980e+02,1.448e+03
160.7,9.044e+01,7.521e+02,5.312e+02,1.374e+03
162.3,7.691e+01,7.399e+02,4.794e+02,1.296e+03
163.8,6.333e+01,6.069e+02,4.367e+02,1.107e+03
165.4,6.619e+01,5.195e+02,3.873e+02,9.730e+02
166.9,6.964e+01,4.874e+02,3.586e+02,9.157e+02
168.5,8.570e+01,5.535e+02,3.577e+02,9.968e+02
170.0,1.476e+02,7.299e+02,3.739e+02,1.251e+03
171.6,2.336e+02,1.109e+03,4.038e+02,1.747e+03
173.1,3.174e+02,1.469e+03,4.718e+02,2.258e+03
174.7,3.423e+02,1.434e+03,4.783e+02,2.254e+03
176.2,2.962e+02,1.275e+03,3.860e+02,1.957e+03
177.7,2.812e+02,1.084e+03,3.349e+02,1.700e+03
179.3,2.551e+02,9.554e+02,2.956e+02,1.506e+03
180.8,2.200e+02,1.051e+03,2.906e+02,1.562e+03
182.4,2.437e+02,1.171e+03,3.255e+02,1.740e+03
183.9,2.465e+02,1.155e+03,2.980e+02,1.699e+03
185.5,2.299e+02,1.079e+03,2.684e+02,1.577e+03
187.0,1.898e+02,1.046e+03,2.785e+02,1.514e+03
188.6,1.758e+02,1.038e+03,2.615e+02,1.475e+03
190.1,1.668e+02,1.087e+03,2.810e+02,1.535e+03
191.7,2.331e+02,1.161e+03,5.316e+02,1.926e+03
193.2,6.283e+02,1.479e+03,1.671e+03,3.779e+03
194.7,1.096e+03,1.815e+03,2.901e+03,5.811e+03
196.3,1.199e+03,1.796e+03,3.202e+03,6.196e+03
197.8,1.108e+03,1.962e+03,3.087e+03,6.157e+03
199.4,8.761e+02,2.226e+03,2.496e+03,5.598e+03
